date,heure,timestamp,type,nom,libres,total,taux_occupation,lat,lon
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Corum",364,480,0.24166666666666667,43.61388821,3.88225773
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Europa",504,591,0.14720812182741116,43.60784971,3.89253074
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Foch",499,500,0.002,43.61074912,3.87657084
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Gambetta",189,452,0.581858407079646,43.60695138,3.87137436
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Gare",509,656,0.22408536585365854,43.604024,3.87891
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Circe",1173,1200,0.0225,43.60495377,3.9178495
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Garcia Lorca",394,400,0.015,43.59098509,3.8907158
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Mosson",323,328,0.01524390243902439,43.61623716,3.81966554
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Sabines",222,285,0.22105263157894736,43.58383263,3.8602246
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Sablassou",331,379,0.1266490765171504,43.63419194,3.92229536
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Saint Jean Le Sec",180,285,0.3684210526315789,43.57082225,3.8379312
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Euromedecine",110,239,0.5397489539748954,43.63895359,3.82772365
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Occitanie",457,615,0.25691056910569104,43.63456232,3.84859796
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Vicarello",39,64,0.390625,43.63286,3.898411
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Charles de Gaulle",143,260,0.45,43.6285421,3.8977621
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Arc de Triomphe",172,440,0.6090909090909091,43.61100267,3.8732007
2026-04-13,01:38:35,2026-04-13T01:38:35+02:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,VILLE,VILLE,0,0,0.311126084393161,,
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Antigone",147,239,0.38493723849372385,43.60871606,3.88881893
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Comedie",460,666,0.30930930930930933,43.60856092,3.87976196
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Corum",362,480,0.24583333333333332,43.61388821,3.88225773
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Europa",503,591,0.14890016920473773,43.60784971,3.89253074
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Foch",500,500,0.0,43.61074912,3.87657084
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Gambetta",188,452,0.584070796460177,43.60695138,3.87137436
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Gare",511,656,0.22103658536585366,43.604024,3.87891
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Triangle",274,434,0.3686635944700461,43.60923384,3.88184418
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Pitot",403,590,0.3169491525423729,43.61224494,3.87019117
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Circe",1172,1200,0.023333333333333334,43.60495377,3.9178495
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Garcia Lorca",394,400,0.015,43.59098509,3.8907158
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Mosson",320,328,0.024390243902439025,43.61623716,3.81966554
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Sabines",223,285,0.21754385964912282,43.58383263,3.8602246
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Sablassou",330,379,0.12928759894459102,43.63419194,3.92229536
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Saint Jean Le Sec",180,285,0.3684210526315789,43.57082225,3.8379312
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Euromedecine",110,239,0.5397489539748954,43.63895359,3.82772365
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Occitanie",457,615,0.25691056910569104,43.63456232,3.84859796
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Vicarello",39,64,0.390625,43.63286,3.898411
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Gaumont EST",74,109,0.3211009174311927,43.604526,3.91529
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Gaumont OUEST",5,250,0.98,43.604824,3.914158
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Charles de Gaulle",142,260,0.45384615384615384,43.6285421,3.8977621
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Polygone",1013,1911,0.46991104133961276,43.607697,3.88515
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Arc de Triomphe",173,440,0.6068181818181818,43.61100267,3.8732007
2026-04-13,04:42:01,2026-04-13T04:42:01+02:00,PARKING,"Gaumont-Circe",199,500,0.602,43.60495377,3.9178495
